U,V,Y,Unnamed: 4,Time
0.092345026,7.068113592,4.862339592,0.000302981,08/03/2023 17:00
0.002184935,6.215647186,128.4552729,0.000303606,08/03/2023 18:00
0.12413434,6.499025835,2.694117946,0.000304193,08/03/2023 19:00
0.117705925,5.804329765,2.101165381,0.000297472,08/03/2023 20:00
0.003374272,5.94269865,54.99990688,0.000299561,08/03/2023 21:00
0.147090655,6.810197489,3.161840783,0.00030581,08/03/2023 22:00
0.028855727,7.504179399,11.45153465,0.00029827,08/03/2023 23:00
0.022480413,7.869613839,13.94150753,0.000307569,09/03/2023 00:00
0.091524415,7.411334827,4.016912997,0.000294423,09/03/2023 01:00
0.007087755,8.000539814,47.63092123,0.000307653,09/03/2023 02:00
0.020277522,7.75041551,15.94613951,0.00030145,09/03/2023 03:00
0.054428506,7.332320716,6.653696067,0.000299917,09/03/2023 04:00
0.103661123,7.609115055,3.542153036,0.000300359,09/03/2023 05:00
0.103775279,6.93101363,3.438852827,0.000301696,09/03/2023 06:00
0.090747645,6.681448579,3.41841761,0.000302678,09/03/2023 07:00
0.004408429,6.649617454,127.9006599,0.000301285,09/03/2023 08:00
0.131918911,7.388834929,2.293000381,0.000300175,09/03/2023 09:00
0.116225645,6.001616741,3.511802432,0.00029649,09/03/2023 10:00
0.109765694,9.621266751,3.531260649,0.00020425,09/03/2023 11:00
0.08212174,8.246354731,4.350132713,0.000203101,09/03/2023 12:00
0.292815978,8.914771418,-0.10907996,0.000195201,09/03/2023 13:00
0.139980248,8.959192061,2.200439107,0.000201753,09/03/2023 14:00
0.031865577,9.106795314,11.24031141,0.000295332,09/03/2023 15:00
0.076037327,8.172541678,4.783608014,0.000302283,09/03/2023 16:00
0.133833138,8.27321413,2.742065077,0.000296403,09/03/2023 17:00
0.175383859,6.419243855,2.3452709,0.000296889,09/03/2023 18:00
0.015532635,7.940672404,28.39361675,0.000297628,09/03/2023 19:00
0.024597802,7.203679847,14.29743121,0.000296968,09/03/2023 20:00
0.028419505,7.511371605,12.64115702,0.000307266,09/03/2023 21:00
0.022493007,6.421286978,13.62287853,0.000297361,09/03/2023 22:00
0.091606825,7.286047174,2.942027766,0.000303657,09/03/2023 23:00
0.006855822,6.878039364,47.98849935,0.00029893,10/03/2023 00:00
0.022802009,6.775556843,16.30480781,0.000303368,10/03/2023 01:00
0.05908418,7.466335705,7.350625859,0.000296353,10/03/2023 02:00
0.101148759,7.340974317,3.443611068,0.00030009,10/03/2023 03:00
0.105907216,7.29351194,3.101436656,0.000292613,10/03/2023 04:00
0.089481864,6.517375766,3.001004524,0.000298249,10/03/2023 05:00
0.009879732,6.662500176,128.1110704,0.000295853,10/03/2023 06:00
0.132634124,6.557823904,2.898835698,0.000297939,10/03/2023 07:00
0.116627707,6.167390155,3.458259352,0.000300155,10/03/2023 08:00
0.009507034,6.403925721,54.45280261,0.000295337,10/03/2023 09:00
0.027254015,7.797128211,13.68931428,0.000298567,10/03/2023 10:00
0.095095967,8.08837504,4.912237748,0.000298976,10/03/2023 11:00
0.004753734,7.838882537,46.61993203,0.000292875,10/03/2023 12:00
0.020063765,8.173824006,15.59565602,0.000300469,10/03/2023 13:00
0.060814605,7.930101782,5.609119089,0.000300753,10/03/2023 14:00
0.103898059,6.495870712,3.411659903,0.000302166,10/03/2023 15:00
0.104880353,7.230077836,4.12734594,0.00029698,10/03/2023 16:00
0.08780178,5.678170267,3.43205612,0.000295714,10/03/2023 17:00
0.004485429,6.890732935,128.0572385,0.000302379,10/03/2023 18:00
0.124074078,7.183203876,3.155483482,0.000300657,10/03/2023 19:00
0.117070467,6.040235805,3.874292196,0.000295225,10/03/2023 20:00
0.010498798,6.425936764,55.09204788,0.000297386,10/03/2023 21:00
0.017043443,17.61914297,22.79513586,0.000100203,10/03/2023 22:00
0.061408568,17.4958755,4.652117703,9.63E-05,10/03/2023 23:00
0.030377168,17.18798903,12.00403342,9.73E-05,11/03/2023 00:00
0.017721967,16.76514518,17.24644759,9.34E-05,11/03/2023 01:00
0.141658693,16.71847623,3.338444602,9.97E-05,11/03/2023 02:00
0.140729075,14.84010907,3.319121945,9.29E-05,11/03/2023 03:00
0.14164305,13.49302792,2.034984207,9.88E-05,11/03/2023 04:00
0.063493748,13.41148731,4.853453406,9.45E-05,11/03/2023 05:00
0.119865749,11.77444307,2.810191015,9.99E-05,11/03/2023 06:00
0.065819572,13.27527245,5.66751145,0.000102363,11/03/2023 07:00
0.158688775,12.34365293,1.376874875,0.000100009,11/03/2023 08:00
0.050188652,10.56997692,8.351047719,0.000199964,11/03/2023 09:00
0.098833931,11.74242498,3.213894667,0.00019986,11/03/2023 10:00
0.070395777,10.24185348,4.898587423,0.00020191,11/03/2023 11:00
0.036007686,10.63781451,10.58694054,0.00019354,11/03/2023 12:00
0.026279375,11.80833442,14.89389163,0.000202554,11/03/2023 13:00
0.083662693,10.54475805,3.600248044,0.000201037,11/03/2023 14:00
0.079303168,9.02906866,3.160812744,0.000199459,11/03/2023 15:00
0.119819208,9.890714785,3.175835142,0.000198298,11/03/2023 16:00
0.111042504,9.492702244,3.960083359,0.000195121,11/03/2023 17:00
0.078264148,9.380713127,3.902853181,0.000198899,11/03/2023 18:00
0.13218368,7.46230632,2.843141249,0.000301512,11/03/2023 19:00
0.175633984,7.55501818,1.829620199,0.000304094,11/03/2023 20:00
0.013618327,6.496086301,28.00026361,0.000300265,11/03/2023 21:00
0.029393246,6.634127004,14.73589159,0.00030292,11/03/2023 22:00
0.026962526,7.675019158,11.45567803,0.000299223,11/03/2023 23:00
0.02772263,8.291104244,13.99445257,0.000300977,12/03/2023 00:00
0.089618264,6.814376337,4.970016548,0.000295887,12/03/2023 01:00
0.005716804,7.857880262,47.12323336,0.000296618,12/03/2023 02:00
0.0199029,7.170708976,16.03760065,0.000295468,12/03/2023 03:00
0.055568829,6.465593218,6.192884695,0.000300402,12/03/2023 04:00
0.104687049,7.278839175,3.974675777,0.000298987,12/03/2023 05:00
0.101801885,6.88647478,2.797230036,0.000296245,12/03/2023 06:00
0.092023126,6.71865617,4.728749582,0.000305533,12/03/2023 07:00
0.004160566,7.158035938,127.4010587,0.000302998,12/03/2023 08:00
0.127668583,6.432900985,3.235574625,0.000297724,12/03/2023 09:00
0.11945818,6.084162429,3.502513443,0.000302372,12/03/2023 10:00
0.005149398,6.346096802,56.35243337,0.000305234,12/03/2023 11:00
0.147971861,5.55299037,2.660216624,0.000298672,12/03/2023 12:00
0.021253532,16.90122341,16.90180699,9.72E-05,12/03/2023 13:00
0.139877518,15.693289,1.113254392,0.00010073,12/03/2023 14:00
0.136726636,14.87331676,2.02867818,0.000101939,12/03/2023 15:00
0.144088203,13.61503593,1.90943013,0.000100012,12/03/2023 16:00
0.071048046,13.09732918,4.849658321,9.82E-05,12/03/2023 17:00
0.122639397,12.85952579,3.305069242,0.000101141,12/03/2023 18:00
0.06599549,12.86896342,5.531109983,0.000108361,12/03/2023 19:00
0.15871776,12.27326941,1.312772551,9.64E-05,12/03/2023 20:00
0.045735968,12.29209567,7.455641242,0.000209723,12/03/2023 21:00
0.097496287,10.88373924,3.002097181,0.000205347,12/03/2023 22:00
0.06493443,11.71171256,3.697442305,0.000196685,12/03/2023 23:00
0.032665872,10.18507287,10.99636308,0.000205111,13/03/2023 00:00
0.02595719,11.54769104,14.35466573,0.000195778,13/03/2023 01:00
0.086555145,10.57629153,5.003625495,0.000201126,13/03/2023 02:00
0.08064401,10.37968505,4.354749635,0.000200496,13/03/2023 03:00
0.121144798,10.77168515,2.166595567,0.000198181,13/03/2023 04:00
0.110959476,9.525590461,3.358972267,0.000197361,13/03/2023 05:00
0.083030213,9.272781073,5.427295947,0.000197741,13/03/2023 06:00
0.13701561,13.71481345,2.45708523,9.75E-05,13/03/2023 07:00
0.144021115,14.41784251,1.95771926,0.000100305,13/03/2023 08:00
0.064268966,13.76237309,5.883800993,9.77E-05,13/03/2023 09:00
0.120774775,14.11264387,4.013046877,9.85E-05,13/03/2023 10:00
0.065342422,12.44739371,4.627290466,0.000108207,13/03/2023 11:00
0.161948578,11.51478946,2.200409389,9.93E-05,13/03/2023 12:00
0.049171217,10.87251059,7.673416767,0.00020106,13/03/2023 13:00
0.097780877,11.53812467,4.086505713,0.000205703,13/03/2023 14:00
0.062855514,11.77571083,5.724952954,0.000200545,13/03/2023 15:00
0.03269577,10.63220556,10.40900702,0.000197586,13/03/2023 16:00
0.02108932,11.32925551,14.31895654,0.000199118,13/03/2023 17:00
0.086782283,9.596297799,3.572659577,0.000207393,13/03/2023 18:00
0.082518539,10.25746911,4.391382013,0.000196265,13/03/2023 19:00
0.119488135,10.2117218,2.412385432,0.000203745,13/03/2023 20:00
0.111224147,8.97737649,2.071624714,0.000202617,13/03/2023 21:00
0.083217031,8.811553562,3.571917752,0.000201088,13/03/2023 22:00
0.295612085,8.398559206,1.189726913,0.00020047,13/03/2023 23:00
0.028579091,31.46532746,8.084589252,9.90E-05,14/03/2023 00:00
0.351044303,34.08898228,1.282740261,9.21E-05,14/03/2023 01:00
0.275565239,25.17057239,1.027221681,0.000103422,14/03/2023 02:00
0.13511439,22.53066744,3.268450934,0.000112772,14/03/2023 03:00
0.300447817,18.20606008,1.607714648,9.89E-05,14/03/2023 04:00
0.068640713,18.02929124,5.697627693,9.88E-05,14/03/2023 05:00
0.014304398,16.37265168,22.3545645,0.000103417,14/03/2023 06:00
0.06286628,17.29822493,5.91845044,9.83E-05,14/03/2023 07:00
0.028904955,17.30261308,10.72999138,9.89E-05,14/03/2023 08:00
0.023219491,16.60058796,16.81371833,0.000105078,14/03/2023 09:00
0.140377662,16.10649233,3.035339867,9.45E-05,14/03/2023 10:00
0.140288669,14.26341031,2.405997829,0.000101701,14/03/2023 11:00
0.137816498,14.33289181,1.467058793,9.81E-05,14/03/2023 12:00
0.060098959,13.65901656,5.00425078,9.75E-05,14/03/2023 13:00
0.122633215,12.50580053,1.778192728,9.80E-05,14/03/2023 14:00
0.067170426,12.56647794,5.304048682,9.93E-05,14/03/2023 15:00
0.160132778,12.88847737,1.737563953,9.65E-05,14/03/2023 16:00
0.005428182,7.106487951,47.7260943,0.000302536,14/03/2023 17:00
0.022871343,6.489422133,16.60023574,0.000301825,14/03/2023 18:00
0.057384189,7.011674463,5.514835033,0.000303749,14/03/2023 19:00
0.104657322,7.396813223,3.293160952,0.000299437,14/03/2023 20:00
0.104954601,7.633156808,2.596324648,0.000302004,14/03/2023 21:00
0.092174076,6.742964532,3.838687795,0.000299743,14/03/2023 22:00
0.005214526,6.233930159,127.2347163,0.000299009,14/03/2023 23:00
0.126627393,7.050969973,2.228056648,0.000304827,15/03/2023 00:00
0.118428329,5.754918762,3.100860136,0.000301587,15/03/2023 01:00
0.007683557,6.23629064,54.58795434,0.000301373,15/03/2023 02:00
0.144574551,6.594680615,2.08093609,0.000298737,15/03/2023 03:00
0.083475539,4.766374538,5.889335907,0.00029711,15/03/2023 04:00
0.036304415,5.89645588,9.528591814,0.000301008,15/03/2023 05:00
0.025342624,6.3861418,15.25561353,0.000299968,15/03/2023 06:00
0.111084705,4.933020638,2.829650939,0.000399041,15/03/2023 07:00
0.123454176,8.840506775,2.278368856,0.000202237,15/03/2023 08:00
0.110934114,8.375566832,4.058222184,0.000200127,15/03/2023 09:00
0.08368742,9.483534819,5.180377676,0.000205985,15/03/2023 10:00
0.294158797,8.820465437,1.571607477,0.000198113,15/03/2023 11:00
0.144611197,7.611992999,2.688607025,0.000197721,15/03/2023 12:00
0.033077583,8.152961227,12.4024738,0.000301421,15/03/2023 13:00
0.077196958,7.676788793,4.916473818,0.000300923,15/03/2023 14:00
0.133457196,7.811971122,2.760128525,0.000300556,15/03/2023 15:00
0.177773772,8.051440398,1.842932655,0.000304394,15/03/2023 16:00
0.013858308,7.444239312,28.46071609,0.000299723,15/03/2023 17:00
0.028844267,7.922707089,13.77847468,0.000297464,15/03/2023 18:00
0.028214358,7.867383136,12.19233997,0.000298646,15/03/2023 19:00
0.023367589,7.340092686,12.4425377,0.00029831,15/03/2023 20:00
0.029939533,7.461166787,11.90054674,0.000299573,15/03/2023 21:00
0.024831432,7.1418183,13.94270491,0.000299644,15/03/2023 22:00
0.091269805,7.66442064,4.443350928,0.000307363,15/03/2023 23:00
0.008736738,7.646312738,46.30911204,0.000302629,16/03/2023 00:00
0.021618016,7.888127157,15.96466435,0.000298405,16/03/2023 01:00
0.056609629,7.178532304,6.852712198,0.000297914,16/03/2023 02:00
0.103225029,7.339330085,2.610645099,0.000298689,16/03/2023 03:00
0.10406174,7.460909901,3.725852259,0.000303963,16/03/2023 04:00
0.090259653,7.00362938,3.788762319,0.000298045,16/03/2023 05:00
0.002336675,6.851354214,127.1747544,0.000302105,16/03/2023 06:00
0.126181016,6.373634007,3.71355852,0.000299698,16/03/2023 07:00
0.115335385,5.636848435,2.67498221,0.000301618,16/03/2023 08:00
0.002655106,5.797260794,55.21295912,0.000293711,16/03/2023 09:00
0.142888183,6.491371154,1.22900789,0.000301583,16/03/2023 10:00
0.082609218,4.980779947,3.777706032,0.000298974,16/03/2023 11:00
0.034864609,5.218926335,10.04796173,0.000295004,16/03/2023 12:00
0.022775063,5.664369982,15.99621217,0.000301309,16/03/2023 13:00
0.111296265,6.16081425,3.4546178,0.000405114,16/03/2023 14:00
0.114019554,5.980219303,3.314080802,0.000397881,16/03/2023 15:00
0.005821846,5.503327536,66.56100276,0.000401116,16/03/2023 16:00
0.043903808,6.629105526,8.438379929,0.000407208,16/03/2023 17:00
0.10074251,5.696369127,2.771115152,0.000394819,16/03/2023 18:00
0.065612024,17.48229956,5.219082927,9.76E-05,16/03/2023 19:00
0.013992754,16.71338094,23.38942884,0.000101026,16/03/2023 20:00
0.059570393,17.52033561,6.661007511,0.000103047,16/03/2023 21:00
0.031257987,17.28220954,12.15914943,9.49E-05,16/03/2023 22:00
0.015582946,17.02709433,16.54263448,0.000103713,16/03/2023 23:00
0.142641425,15.74827322,2.645094459,9.83E-05,17/03/2023 00:00
0.138323432,14.07284988,2.127326698,9.86E-05,17/03/2023 01:00
0.143792843,13.14136046,2.062214247,0.00010316,17/03/2023 02:00
0.065731193,13.41814486,5.17418163,0.000106151,17/03/2023 03:00
0.130124262,11.85208389,2.978090727,0.000101461,17/03/2023 04:00
0.069303339,12.40703508,4.932209184,0.000106051,17/03/2023 05:00
0.160225947,11.10421704,2.608807021,9.83E-05,17/03/2023 06:00
0.045430354,11.55772094,8.14186424,0.000198049,17/03/2023 07:00
0.103341863,10.47570966,3.130339881,0.00019646,17/03/2023 08:00
0.067342222,10.89517439,5.068720099,0.000197024,17/03/2023 09:00
0.0354306,10.4552865,8.712906826,0.000198786,17/03/2023 10:00
0.024459275,11.3989578,14.86594217,0.000195523,17/03/2023 11:00
0.081293341,10.70021946,4.434125122,0.0001985,17/03/2023 12:00
0.083072365,9.753259781,3.975201471,0.000196106,17/03/2023 13:00
0.066468846,10.87532743,6.126288767,0.000201303,17/03/2023 14:00
0.0365041,10.75345133,9.690421465,0.000208866,17/03/2023 15:00
0.02781569,10.80206647,14.74546065,0.000210613,17/03/2023 16:00
0.084027742,10.6616762,4.646940691,0.000197505,17/03/2023 17:00
0.080237187,10.30186669,4.137453338,0.000199667,17/03/2023 18:00
0.120742057,9.891021554,2.626003341,0.000199486,17/03/2023 19:00
0.113790849,8.964986364,2.907992361,0.000206093,17/03/2023 20:00
0.083725589,8.936549203,4.702109923,0.000199699,17/03/2023 21:00
0.292663977,9.569988981,0.821429064,0.000195836,17/03/2023 22:00
0.143594173,8.536055224,2.263029895,0.000189951,17/03/2023 23:00
0.031777363,9.009156797,11.63966855,0.000296655,18/03/2023 00:00
0.076969324,7.250799231,4.362668749,0.000295954,18/03/2023 01:00
0.133057379,8.642302605,3.066317024,0.000307138,18/03/2023 02:00
0.174721284,7.67038999,2.301787355,0.000299706,18/03/2023 03:00
0.014948446,6.959621328,28.74302769,0.000302922,18/03/2023 04:00
0.025288128,7.826309138,14.6157372,0.00030482,18/03/2023 05:00
0.026542341,7.332861274,12.7387295,0.000304276,18/03/2023 06:00
0.173922996,7.725899274,2.222344549,0.00030869,18/03/2023 07:00
0.012866314,7.168036747,28.26381682,0.000300346,18/03/2023 08:00
0.026368061,7.398100802,14.61464491,0.000298185,18/03/2023 09:00
0.024751717,6.758534523,11.87474465,0.000303582,18/03/2023 10:00
0.027697615,7.300205389,12.64364152,0.000305611,18/03/2023 11:00
0.087769649,7.366188608,3.394979065,0.000300987,18/03/2023 12:00
0.00662052,7.429342766,47.16722151,0.00029715,18/03/2023 13:00
0.024293407,7.183223577,16.72366391,0.000299533,18/03/2023 14:00
0.058752191,6.383331314,6.030038272,0.0003132,18/03/2023 15:00
0.103076265,7.570363291,3.54825204,0.000306521,18/03/2023 16:00
0.102602966,6.268953338,3.375766532,0.000300341,18/03/2023 17:00
0.08868473,6.910975754,3.890888408,0.000305237,18/03/2023 18:00
0.007777572,7.774180995,126.6165054,0.000295064,18/03/2023 19:00
0.126113654,6.209071688,1.905435036,0.000300159,18/03/2023 20:00
0.112559142,6.864081082,2.97250159,0.00030397,18/03/2023 21:00
0.015891559,16.87129549,22.66512321,0.000101335,18/03/2023 22:00
0.062049201,18.00354716,5.253403194,9.68E-05,18/03/2023 23:00
0.02962776,16.81338055,11.57032686,9.28E-05,19/03/2023 00:00
0.017593431,17.3822779,17.26694235,9.33E-05,19/03/2023 01:00
0.141545162,15.55628168,2.852288079,9.39E-05,19/03/2023 02:00
0.137468307,14.99672976,2.420234614,0.000103568,19/03/2023 03:00
0.142733141,13.6433835,2.718244763,9.82E-05,19/03/2023 04:00
0.063554401,12.98528668,4.890288383,9.68E-05,19/03/2023 05:00
0.118156255,12.13476925,2.911373952,0.000106061,19/03/2023 06:00
0.067708466,13.2105121,6.181787641,0.000103377,19/03/2023 07:00
0.159727233,11.24988447,2.029434706,0.000102369,19/03/2023 08:00
0.04720511,10.69072022,7.288080392,0.000199985,19/03/2023 09:00
0.099208766,11.83080294,3.197385337,0.000195888,19/03/2023 10:00
0.065351181,11.40436919,4.697629461,0.000200553,19/03/2023 11:00
0.032865192,11.05617023,10.47061506,0.000201651,19/03/2023 12:00
0.026313071,10.13216886,14.48635935,0.000196997,19/03/2023 13:00
0.084845295,10.50176245,3.267439829,0.000196786,19/03/2023 14:00
0.083772091,10.26234886,4.313550648,0.000199534,19/03/2023 15:00
0.124764416,8.906403501,2.961417259,0.000200384,19/03/2023 16:00
0.110959685,9.667778558,2.806269649,0.00019739,19/03/2023 17:00
0.079820622,8.17711027,3.924582494,0.000203336,19/03/2023 18:00
0.293866949,7.839874538,0.785612485,0.000199683,19/03/2023 19:00
0.125617394,12.1257991,3.398325324,9.42E-05,19/03/2023 20:00
0.069238076,12.45630274,4.425883844,9.72E-05,19/03/2023 21:00
0.157569723,11.71301081,1.839927647,9.60E-05,19/03/2023 22:00
0.047861374,10.65725149,6.730462409,0.000201674,19/03/2023 23:00
0.096880121,11.55428374,3.918411056,0.000192247,20/03/2023 00:00
0.06801197,10.51625314,5.376732596,0.00019722,20/03/2023 01:00
0.035482086,11.03493213,10.43806564,0.000201088,20/03/2023 02:00
0.022683495,10.87745262,15.24926085,0.000198909,20/03/2023 03:00
0.08918782,10.49036786,5.029805361,0.000197615,20/03/2023 04:00
0.088215305,9.6320693,3.376246917,0.000204848,20/03/2023 05:00
0.120265419,8.862105654,3.348206853,0.000203903,20/03/2023 06:00
0.112610273,8.98422617,3.443679625,0.000197666,20/03/2023 07:00
0.084455868,9.176982089,4.056518831,0.000199744,20/03/2023 08:00
0.29506207,8.842420502,1.394033046,0.000202944,20/03/2023 09:00
0.141478348,8.405780954,1.800478284,0.000202969,20/03/2023 10:00
0.031772405,8.438841199,11.63815277,0.000305461,20/03/2023 11:00
0.007908225,6.608494455,55.18446268,0.0002975,20/03/2023 12:00
0.15131805,5.640995156,2.210931897,0.000302754,20/03/2023 13:00
0.0810552,6.039707628,5.186706994,0.000300844,20/03/2023 14:00
0.03181079,6.399842002,9.7181833,0.000303441,20/03/2023 15:00
0.022954253,6.543471828,16.24673135,0.000306031,20/03/2023 16:00
0.105571915,5.544552555,3.093031239,0.00040036,20/03/2023 17:00
0.117975067,6.066309288,3.547503836,0.000403791,20/03/2023 18:00
0.006374177,5.848508729,67.2264672,0.00039934,20/03/2023 19:00
0.046429717,5.471202226,7.85692733,0.000400548,20/03/2023 20:00
0.102884163,5.376665045,3.223045702,0.000400891,20/03/2023 21:00
0.151062546,4.959140679,2.315585463,0.000395834,20/03/2023 22:00
0.002859607,5.762134235,67.03762797,0.000397061,20/03/2023 23:00
0.151914521,5.176812269,2.848098033,0.000402462,21/03/2023 00:00
0.078829309,5.5664213,4.207972134,0.00040039,21/03/2023 01:00
0.109387958,4.75949006,3.633896177,0.000400184,21/03/2023 02:00
0.229160889,4.826217868,1.925354089,0.000401824,21/03/2023 03:00
0.066479535,4.988676615,6.305306072,0.000402471,21/03/2023 04:00
0.070812277,4.124254181,4.117230219,0.000395657,21/03/2023 05:00
0.020263674,11.25076751,13.45761909,0.000200455,21/03/2023 06:00
0.086908074,10.88880812,4.342558161,0.000198184,21/03/2023 07:00
0.083686729,9.676893122,4.06614278,0.00020598,21/03/2023 08:00
0.122441086,9.711185668,3.58834691,0.000203968,21/03/2023 09:00
0.107093842,9.54570539,1.99930877,0.000203447,21/03/2023 10:00
0.083393873,10.23141454,4.005486976,0.000203583,21/03/2023 11:00
0.293480905,8.770264164,1.575062893,0.000200343,21/03/2023 12:00
0.139942808,8.80478567,1.851271424,0.000208942,21/03/2023 13:00
0.027404283,8.902677943,10.90392238,0.000301122,21/03/2023 14:00
0.07646261,8.32490203,5.1061049,0.000301334,21/03/2023 15:00
0.132489067,8.115189934,1.463918251,0.000303846,21/03/2023 16:00
0.17821363,7.828222085,2.598277884,0.000295432,21/03/2023 17:00
0.012716704,8.079624868,29.32297364,0.000303846,21/03/2023 18:00
0.023887592,7.891740326,13.56531343,0.000305711,21/03/2023 19:00
0.028584108,7.737197702,12.27206039,0.000296436,21/03/2023 20:00
0.025471875,7.554493515,12.83957905,0.000302021,21/03/2023 21:00
0.115160448,7.015937584,3.887852187,0.000309668,21/03/2023 22:00
0.006157913,7.204810285,55.34014612,0.00030287,21/03/2023 23:00
0.147342791,6.240371273,2.968632,0.000296646,22/03/2023 00:00
0.079090216,6.328355,4.112260102,0.000306782,22/03/2023 01:00
0.036978279,6.402152693,10.11416281,0.000301645,22/03/2023 02:00
0.022989659,6.614399287,15.9074334,0.000301978,22/03/2023 03:00
0.103705239,5.610650482,3.940225371,0.000403071,22/03/2023 04:00
0.118141137,6.04706648,2.955152755,0.000397972,22/03/2023 05:00
0.004196765,5.136193673,66.90536444,0.000393355,22/03/2023 06:00
0.044138864,5.592751355,7.962933842,0.000398801,22/03/2023 07:00
0.103070875,5.433783389,3.919064357,0.000402164,22/03/2023 08:00
0.148229726,5.378453632,2.397350685,0.000396892,22/03/2023 09:00
0.006087377,5.143810109,66.31304937,0.000402885,22/03/2023 10:00
0.147674947,5.436166345,2.773030163,0.000404967,22/03/2023 11:00
0.076976287,4.773294748,4.884296399,0.000400362,22/03/2023 12:00
0.063496225,11.29635369,5.775738318,0.000196252,22/03/2023 13:00
0.035565734,11.00857588,9.850708653,0.000200291,22/03/2023 14:00
0.024679135,11.11990516,15.52990014,0.000202036,22/03/2023 15:00
0.084492861,11.07769185,4.415118714,0.00020314,22/03/2023 16:00
0.08226792,9.786434277,4.037130605,0.000201341,22/03/2023 17:00
0.121869983,10.32127465,2.010576304,0.000203824,22/03/2023 18:00
0.11678647,10.31300848,3.031156369,0.000200845,22/03/2023 19:00
0.081535268,9.189850302,4.765318069,0.000200287,22/03/2023 20:00
0.294714716,8.358051236,2.683711208,0.000203752,22/03/2023 21:00
0.138399259,8.548998592,2.776820762,0.000197933,22/03/2023 22:00
0.0293508,8.511849672,12.95989154,0.000300487,22/03/2023 23:00
0.080374795,7.97051438,5.318889665,0.000298516,23/03/2023 00:00
0.132744207,8.559346577,2.388609807,0.000300948,23/03/2023 01:00
0.173350998,7.550061939,2.387385132,0.000296948,23/03/2023 02:00
0.009474549,7.648947472,28.97556728,0.000304437,23/03/2023 03:00
0.023394453,7.188390172,14.69274507,0.000307092,23/03/2023 04:00
0.02572089,7.951877066,12.8013257,0.000310251,23/03/2023 05:00
0.026376819,6.725007072,13.92505103,0.000298206,23/03/2023 06:00
0.028863232,42.11520368,8.693388799,-1.99E-06,23/03/2023 07:00
0.134000616,31.94970634,1.192786016,1.43E-06,23/03/2023 08:00
0.043750094,30.63434364,4.285377737,4.75E-06,23/03/2023 09:00
0.033649374,31.04987923,6.286023826,0.000104638,23/03/2023 10:00
0.356139356,33.18039699,2.271083984,9.99E-05,23/03/2023 11:00
0.281136374,24.32653608,2.108333572,9.99E-05,23/03/2023 12:00
0.133386492,21.6757624,2.55262187,0.000101205,23/03/2023 13:00
0.299961515,17.70805389,0.86775197,9.98E-05,23/03/2023 14:00
0.063315892,17.55966869,5.47826753,9.68E-05,23/03/2023 15:00
0.013747562,17.38852185,23.58601856,9.98E-05,23/03/2023 16:00
0.061135779,17.8444022,6.396876471,9.87E-05,23/03/2023 17:00
0.02827688,17.20133511,10.64536152,9.80E-05,23/03/2023 18:00
0.016851004,17.11115665,18.41512347,0.000100581,23/03/2023 19:00
0.137190675,15.5556428,1.871819143,9.66E-05,23/03/2023 20:00
0.033289485,30.45317671,7.891021641,9.79E-05,23/03/2023 21:00
0.354409581,32.76567166,1.710787586,0.000101819,23/03/2023 22:00
0.275552084,24.77113954,0.969147491,9.65E-05,23/03/2023 23:00
0.132537806,22.64532464,2.751123643,9.55E-05,24/03/2023 00:00
0.298539643,17.89680183,0.829104817,0.000103814,24/03/2023 01:00
0.064684423,17.56207569,4.90176586,0.000102886,24/03/2023 02:00
0.01289619,17.19749208,23.03239341,9.89E-05,24/03/2023 03:00
0.059998283,17.05205812,5.754761287,0.000101035,24/03/2023 04:00
0.029979609,17.02059941,11.06689367,9.64E-05,24/03/2023 05:00
0.022159984,16.37341005,16.33636148,0.000101879,24/03/2023 06:00
0.144603643,15.853132,2.431270498,0.000107603,24/03/2023 07:00
0.140764862,15.0917311,2.663958909,0.000109067,24/03/2023 08:00
0.141704267,13.50939984,1.977628227,9.87E-05,24/03/2023 09:00
0.069987583,12.90596094,6.146352537,9.90E-05,24/03/2023 10:00
0.119402902,13.22084109,3.191710396,9.73E-05,24/03/2023 11:00
0.070198033,12.65170096,4.811516162,9.88E-05,24/03/2023 12:00
0.158077729,11.85426864,1.474392842,0.000100598,24/03/2023 13:00
0.131382576,6.838469354,2.929770478,0.000297459,24/03/2023 14:00
0.119402204,5.871204641,2.119799096,0.000301223,24/03/2023 15:00
0.005819166,6.93960995,56.28313807,0.000300559,24/03/2023 16:00
0.149089927,6.067516041,2.496605574,0.00029893,24/03/2023 17:00
0.076722428,5.393872393,3.548741258,0.000301121,24/03/2023 18:00
0.036992024,5.951270818,9.795521079,0.000302192,24/03/2023 19:00
0.018603687,5.913648646,15.33104177,0.000296407,24/03/2023 20:00
0.111969818,6.130077062,2.936968807,0.000399152,24/03/2023 21:00
0.110695779,5.563222976,3.285361541,0.000398804,24/03/2023 22:00
0.005517884,5.950636489,67.29684924,0.000403953,24/03/2023 23:00
0.044845507,5.779994189,8.050911443,0.000404346,25/03/2023 00:00
0.100284175,5.937358634,3.674355846,0.000404796,25/03/2023 01:00
0.153489928,3.87984485,2.60918396,0.000395973,25/03/2023 02:00
0.008454514,5.37949774,66.47513703,0.00040427,25/03/2023 03:00
0.147615652,4.185957556,2.313854942,0.000404183,25/03/2023 04:00
0.073504896,4.998678571,3.393289292,0.000402138,25/03/2023 05:00
